asin,rating,reviews,stopwords,punctuation,hastags,numerics,upper,word_count,char_count,avg_word,Good_reviews,polarity,subjectivity
B0886PQWY5,5.0,ein schönes geschenk für kleine mädchensehr interessantes spielzeugmeine enkelin war begeistert,3,1,0,0,0,11,95,7.7,1.0,0.0,0.0
B0886PQWY5,4.0,meine tochter hat sich unbedingt den rex vom weihnachtsmann gewünscht deshalb hab ich ihn trotz des wie ich finde hohen preises das doppelte der normalen hunde für sie gekauft er hat den letzten paar wochen schon einiges mitgemacht und wird viel bespielt trotzdem ist noch nichts abgebrochen oder ähnliches das einrasten der räder geht manchmal etwas schwer aber da helf ich dann nachrobust und gut verarbeitet aber teuer,35,13,0,0,0,68,421,5.2,1.0,0.0,0.0
B0886PQWY5,3.0,da mein sohn ein großer paw patrol fan ist wollte ich ihm mit diesem fahrzeugfigur eine freude bereiten leider hat das fahrzeug überhaupt keine funktionen und die beiliegenden figuren sind unschön bemaltfür den preis ziemlich enttäuschendetwas enttäuscht,17,5,0,0,0,37,254,5.9,0.0,0.0,0.0
B0886PQWY5,2.0,wir sind sehr enttäuscht leider kam das spielzeug komplett gebraucht bei uns die verpackung war mit klebeband zugeklebt und chase war offen es scheint als hat da jemand die verpackung aufgerissen und dann wollte er den artikel doch nicht mehr schadeleider kam es gebraucht bei uns,26,6,0,0,0,46,280,5.1,0.0,0.0,0.0
B0886PQWY5,3.0,das preis leistungsverhältnis stimmt natürlich überhaupt nicht für das bisschen plastik ohne abwechslungsreiche spielmöglickeit ist es natürlich echt teuer viel phantasie zum bespielen braucht man hier leider nicht wir eltern von kleinen paw patrol fans wissen aber im vorfeld schon dass damit richtig kohle gemacht wird na ja wir waren alle mal jung und fan von irgendwasüberteuert aber das kennen wir von paw patrol,28,10,0,0,0,64,417,5.5,0.0,0.0,0.0
B0886PQWY5,3.0,leider ist der rubble nur zur hälfte angemalt und schlechter qualität wahrscheinlich haben wir da ein montagsmodell der rest ist einen guten zustandschlechte verarbeitung des rubble,13,2,0,0,0,26,181,6.0,0.0,0.0,0.0
B0886PQWY5,1.0,achtung fake produkt kein original ganz miese qualität und ganz dilettantisch bemaltfake produkt,2,5,0,0,0,13,96,6.5,0.0,-0.06,0.88
B0886PQWY5,3.0,finde es zu teuermaterial scheint robust aber nach einigem spielen fahren die räder nicht wirklichund schade das man nicht wirklich etwas bewegen kann autoenttäuscht,12,4,0,0,0,24,165,5.9,0.0,0.0,0.0
B0886PQWY5,1.0,geht garnicht ich würde vom kauf abraten das spielzeug ist schlecht verarbeitet vielleicht eine retour die neu verpackt wurde und einfach mit farbe bearbeitet wurdeeindeutig b ware,9,5,0,0,1,27,180,5.7,0.0,0.0,0.0
B0886PQWY5,1.0,schrecklich bemalt fühlt sich super billig und quietschtim vergleich zu den anderen paw patrol autos sind die furchtbarschreckliche qualität,7,5,0,0,0,19,140,6.4,0.0,0.33,0.67
B0886PQWY5,2.0,bestellt für die kids leider glaube ich nicht das es original ware ist siege die skye hat total komische farbe und wurde richtig schlecht gemalt haben auch noch einen marshall bestellt wo es genau aussieht sind sehr enttäuscht über die qualitätschlechte qualität,20,4,0,0,0,42,262,5.3,0.0,0.19,0.75
B0886PQWY5,2.0,farben sind zum teil schon verwaschen radkappen oder blättern sogar schon ab sirene aufkleber wurden auch mehr schlecht als recht angebrachtda ist made china sogar besserbilliges plastik aus indien,7,16,0,0,0,29,197,5.8,0.0,0.0,0.0
B07MKCZJNJ,5.0,schönes geduldsspiel für die ganze familie da kommt keine langeweile auf ideal als beschäftigungstherapie hier ist jedes alter gefragt die lösung zu finden und gut ans ende zu kommenspiel für die ganze familie,15,5,0,0,0,33,209,5.4,1.0,0.9,1.0
B07MKCZJNJ,5.0,gekauft haben wir es für unsere fünfjährige zum geburtstag aber niemand kann dieser kugel widerstehen egal ob 5 jahre oder 75 jahre bei uns spielt jeder mit der kugel klare kaufempfehlungsuper für jung und alt,18,4,0,2,0,35,209,5.0,1.0,0.0,0.0
B07MKCZJNJ,5.0,tolles produkt unser sohn 7 jahre spielt sehr gerne damit auch uns erwachsenen macht es spaß die kugel durch das labyrinth durch drehen schwenkenkippen der kugel zu bekommen ist gar nicht einfach spaß für alle,16,10,0,0,0,35,209,5.0,1.0,0.0,0.0
B07MKCZJNJ,5.0,mega spielzeug bzw geschenk das immer wieder die hand genommen wird bis es endlich geschafft wirdmega und bleibt lange spannend,7,2,0,0,0,20,127,5.4,1.0,0.0,0.0
B07MKCZJNJ,5.0,das zu weihnachten verschenken kann also nicht viel zu sagenschöne farben,7,1,0,0,0,11,73,5.7,1.0,0.0,0.0
B07MKCZJNJ,4.0,echt klasseegal welches kind auch diejenigen die oft nur zocken nehmen es gern zur hand und versuchen sichselbst die uroma hat ihren spaßwarum ich einen stern abziehe weil das plastikgehäuse doch den anschein erweckt einen sturz nicht zu überstehen und es keine halterung gibt womit man die kugel sicher abstellen kann schade vielleicht wird es mal noch modifizierttrotzdem eine geniale ideegenial,29,13,0,0,0,61,397,5.5,1.0,0.6,0.9
B07MKCZJNJ,5.0,wir haben den perplexus als familienspiel gekauft hier hat wirklich jeder spass mit der kugel geschicklichkeit konzentration spass und ehrgeiz die perfekte kombination für die gesamte familie die kugel scheint relativ robust und kratzfest zu sein absolute kaufempfehlung auch super als geschenk geeignet für leute die sich nichts wünschensuper geduldsspiel,23,12,0,0,0,50,356,6.1,1.0,0.27,0.78
B07MKCZJNJ,4.0,preis leistung stimmtgut,0,0,0,0,0,3,24,7.3,1.0,0.0,0.0
B07MKCZJNJ,5.0,perfektes produkt gegen langeweile und zum trainieren der geduld und handkoordinationtoller zeitvertreib,5,1,0,0,0,12,104,7.7,1.0,0.0,0.0
B07MKCZJNJ,4.0,da alle eltern mit einem gesunden eigeninteresse immer auch auf der suche nach dingen sind mit denen sich die kinder lange und begeistert beschäftigen muss diese kugel erwähnt werden sie ist das einsteigermodell mit 70 hindernissen und passt damit wunderbar für kinder ab 6 jahren es scheint für die kinder ein tolles erlebnis zu sein diese kugel den händen zu halten und die kleine metallkugel auf den richtigen weg zu bringen besonders bemerkenswert ist dass kinder sich durch misserfolge kaum frustrieren lassen sie spielen einfach weiter okay unsere werden schon mal lauter wenn die kugel kurz vor dem ziel aus der bahn fällt aber sie versuchen es dann erneutvielen dank für das lesen meiner rezension vielleicht konnte ich ihnen damit etwas behilflich seinerholungsbedürftige eltern roll kindchen,63,24,0,2,0,126,801,5.4,1.0,0.5,0.5
B07MKCZJNJ,2.0,über das kugellabyrinth als solches muss wirklich nichts mehr gesagt werden es ist einfach toll spass und motivation für alle altersgruppen wer gedulds und geschicklichkeitsspiele mag und ein wenig 3daffinität besitzt der ist hier genau richtignun jedoch zu dem inzwischen sehr großem aberich habe inzwischen 4 perplexus gekauft 3xrebel und 1xbeast und nur ein exemplar war fehlerfrei passenderweise die erste kugel bei nummer 2 beast war die kugel selbst leicht beschädigt nicht allzu schlimm aber unschön ist bei nummer 3 und 4 rebel war jeweils ein fehler im labyrinth der das spiel jeweils unlösbar macht siehe bilder einmal wird die kugel schlichtweg blockiert das andere mal ist die laufbahn für die kugel defekt den ersten umtausch hat amazon unkompliziert durchgeführt wie üblich den nächsten umtausch leite ich nun ein es ist schade dass dieses tolle spielzeug durch mangelhafte fertigungsgenauigkeit für frust der falschen stelle führt 5 sterne für das spiel einen stern für die herstellung schadetoll aber,71,46,0,5,2,157,1016,5.5,0.0,0.0,0.0
B07MKCZJNJ,3.0,der ball ist eigtl total super macht richtig spaß kann ich jedem empfehlennur leider stellte sich heraus dass er unlösbar ist da ein teil falsch verbaut ist ich bin einer lösung dran denn wir wollen einen ball da es von prinzip total super wäre super ball klasse prinzip leider unbrauchbar teil falsch eingebaut,22,8,0,0,0,53,311,4.9,0.0,0.2,0.7
B07MKCZJNJ,3.0,leider ist schon nach kurzer zeit eine der bahnen gebrochen und somit die kugel unbrauchbarbahn kaputt,6,1,0,0,0,16,102,5.4,0.0,0.0,0.0
B07MKCZJNJ,3.0,okben,0,0,0,0,0,1,5,5.0,0.0,0.0,0.0
B07MKCZJNJ,3.0,sehr empfindlich beim ersten versuch schon kabel abgerissen man brauch sehr viel übung um den ball fliegen zu lassen wie der beschreibung ich würde es für den preis nie wieder kaufen selbst die hälfte wäre noch zu teuerviel zu teuer,20,5,0,0,0,40,232,4.8,0.0,0.0,0.0
B07MKCZJNJ,3.0,kugel verharkt sich wie schön von anderen beschrieben deshalb retourkugel bleibt hängen,4,2,0,0,0,12,87,6.3,0.0,0.0,0.0
B07MKCZJNJ,2.0,grundsätzlich macht der perplexus spaß bei uns hat sich leider schon noch kurzer zeit ein teil das ziel im inneren gelöst dass man nicht mehr richtig spielen konnte nach reklamation leider nichts gehört schadegrundsätzlich gut bei defekt leider unbrauchbar,15,10,0,0,0,39,256,5.6,0.0,0.0,0.0
B07MKCZJNJ,3.0,leider noch etwas zu schwer der handhabeansonsten tolles produktzu schwer für ein 6 jähriges kind,6,5,0,1,0,15,97,5.5,0.0,0.6,0.9
B07MKCZJNJ,3.0,deklariert bei amazon mit 6 jahren auf der verpackung sind 8 jahre angegebeneigentlich eine kurzweilige unterhaltung aber nicht für 6 jährigenicht für 6 jährige geeignet,10,4,0,4,0,25,169,5.8,0.0,0.0,0.0
B07MKCZJNJ,1.0,die startbahn ist bereits verschoben dass die kugel gar nicht entlangrollen kann kann man das ganze spiel nicht benutzen ärgerlich wenn die produkte billig verarbeitet sindfunktioniert nicht,13,5,0,0,0,27,190,6.1,0.0,0.0,0.0
B08L3XBZ48,5.0,hält es verspricht wie der beschreibung beschrieben wür ein kleines geschenksuper,4,2,0,0,0,11,81,6.5,1.0,0.0,0.0
B08L3XBZ48,5.0,eine tolle geschenkidee kam sehr gut antolle geschenkidee,2,2,0,0,0,8,57,6.2,1.0,0.0,0.0
B08L3XBZ48,5.0,supercool,0,0,0,0,0,1,9,9.0,1.0,0.0,0.0
B08L3XBZ48,4.0,mein neffe hat sich sehr gefreut qualität ist super die einzelnen puzzleteile passen perfekt zusammen und ergeben eine tolle form ohne überstehende kantenschönes geschenk für kinderschönes 3d puzzle,10,5,0,0,1,28,198,6.1,1.0,0.33,0.67
B08L3XBZ48,5.0,das ist für pokémon fans interessant und nicht teuer die puzzleteile sind einfach zum anstecken und man braucht keine weiteren tools das motiv ist mit vielen verschiedenen pokémons ganz schönschönes puzzle,14,3,0,0,0,31,205,5.6,1.0,0.0,0.0
B08L3XBZ48,5.0,alles supersuper,1,0,0,0,0,2,16,7.5,1.0,0.0,0.0
B08L3XBZ48,5.0,wie erwartet als geschenk finde ich die puzzle schönwie erwartet,4,1,0,0,0,10,64,5.5,1.0,0.0,0.0
B08L3XBZ48,5.0,wir haben den ball verschenkt und das geburtstagskind hat sich sehr gefreut tolle qualitäteinfach toll als geschenk,9,2,0,0,0,17,115,5.8,1.0,0.0,0.0
B08L3XBZ48,5.0,hat super geklapptmacht spaß,1,2,0,0,0,4,28,6.2,1.0,0.33,0.67
B07XB8L63L,5.0,wir haben den fall zu 5 gespielt und es hat uns super viel spaß gemacht jeder konnte sich einbringen und etwas beitragen trotzdem war es nicht zu schnell vorbeisuper gemacht,17,6,0,1,0,30,173,4.8,1.0,0.33,0.67
B07XB8L63L,5.0,das spiel war super interessant und jeder im team kann mit eingebunden werden sinnvolle beweismittel und sehr gute qualität nur zu empfehlensuper spiel für gruppen,13,3,0,0,0,25,163,5.6,1.0,0.33,0.67
B07XB8L63L,4.0,das spiel hat uns viel spaß gemacht hatte eine spannende geschichte und die materialien mussten genau begutachtet werdenbesonders toll ist die nutzung von handy und internet das war wirklich mal etwas andereseinen stern abzug gibt es aber eindeutig für den preis eigentlich wollte ich 2 abziehen aber es hat uns zu viel spaß gemachtes handelt sich wirklich nur um ein paar seiten bedrucktes papier dafür ist der preis wirklich frechhat spaß gemacht,33,9,0,1,0,72,448,5.2,1.0,0.6,0.9
B07XB8L63L,5.0,alles spiele der hidden games sind absolut top und empfehlenswert beim ersten öffnen wird man erstmal erschlagen und ist vielleicht überfordert aber die eigene vorgehensweise und der realitätsbezug sorgen für ein einzigartiges erlebnis man bekommt das gefühl einen echten kriminalfall zu lösen wodurch es sich beispielsweise von den exit games abhebt es bezieht außerdem noch viele andere medien mit ein und es geht eher um vorbereitung und logisches denken mit raten und probieren kommt man hier nicht weiter wenn man etwas aufpasst kann man das spiel auch problemlos weiter verschenken da man die spielmaterialien nicht beschädigen muss also zusammenfassend ein extrem spannendes und gutes rätsel krimispiel absolut zu empfehlenabsolut tolles rätsel bzw krimispiel,54,15,0,0,1,113,766,5.8,1.0,0.17,0.42
B07XB8L63L,5.0,nachdem wir die klassischen exitgames von kosmos alle durchgespielt hatten war es zeit für neues und wir wurden nicht enttäuscht tolles spiel mit echten adrenalinpikes wenn man ein neues puzzlestück des rätsels entschlüsselt hat richtig schöner nachmittagsspaß,17,11,0,0,0,37,260,6.1,1.0,0.0,0.0
B07XB8L63L,4.0,sie sitzen jeden sonntagabend um 2015 uhr vor dem fernseher und schauen tatort verfolgen und rätseln über die mysteriösen fälle von borowski und co dabei wollen sie unbedingt auch die rolle von den kommissaren schlüpfen und ungeklärte fälle lösen dann ist das krimispiel von hidden games genau das sie brauchen der umschlag mit der aufschrift der fall kleinborstelheim bietet ein einmaliges detektiverlebnis dieses spiel bringt eine realitätsnahe atmosphäre als wären sie auf einem echten kommissariat mit bis zu 6 spielern macht das lösen der fälle besonders viel spaß empfehlenswert jedoch erst ab 14 jahren durch die teilweise schwierigen zusammenhänge der einzelnen ereignisse als spielzeit sollte man sich 23 stunden einplanen um auch das ganze material mit bedacht zu überprüfen als schulnote würde das spiel eine klare 1 bekommen durch die verschiedenen schwierigkeitslevel der einzelnen materialen bekommt jeder spieler einen individuellen auftrag zum lösen des falles von gerobei den hidden games spielt man als privatdetektiv und muss einen fall lösen dazu bekommt man einem umschlag viele kleine puzzlestücke egal ob private briefe von zwei verdächtigen personen chatverläufe oder einfach nur irgendwelche prospekte mit denen man anfang noch gar nichts anfangen kann um den fall zu lösen muss man vier fragen im falle des ersten falls beantworten und natürlich auch eine schlüssige begründung herleitung aufweisenwie jedes jahr gab es vor der zeugnisausgabe zwei tage denen man kleine spiele oder ausflüge mit der klasse machen konnte einem dieser zwei tage haben wir der klasse die hidden games gespielt die klasse wurde auf die vier fälle aufgeteilt meine gruppe bestand aus vier elftklässlern 1617 jahre alt und wir haben uns den ersten fall der fall kleinborstelheim ausgesucht wir haben insgesamt 25 stunden gebraucht unseren fall endgültig zu lösen und den täter bzw die täterin zu überführen zwar hingen wir kurz einer stelle fest und hätten theoretisch hilfe von der internetseite holen können aber wir waren zu ehrgeizig und wollten es ohne hilfe lösen war ende die richtige entscheidungobwohl es eine menge spielmaterial gab war es trotzdem gut durchdacht und grafisch anschaulich dargestellt außerdem war der aufwand für einige hinweise enorm zum beispiel wurde eine mailbox eingerichtet wo man tatsächlich anrufen musste um die informationen zu kommen die handlung war meiner meinung nach realistisch und auch das motiv der mörderin des mörders war nachvollziehbar die spielidee ist hervorragend und der unterhaltungswert sehr hoch das spiel ist nicht zu leicht aber auch nicht zu schwer und ab und zu gab es auch eine überraschende wende ich fand die schwierigkeit für uns sehr passend und hatte eine menge spaß richtige ermittlungsarbeit zu leisten ich bin der festen überzeugung dass es meinen mitschülern ähnlich oder genauso viel spaß gemacht hat wie mir ich kann das spiel auf jeden fall unabhängig vom geschlecht aber abhängig vom alter weiterempfehlen da das spiel doch schon relativ komplex ist und man auch mal um die ecke denken muss empfehle ich hidden games ab 14 jahren von marianum es einem satz zusammenzufassen ich hätte nie gedacht dass ein eigentlich simples spielkonzept tiefgründig sein und viel spaß machen kannwir haben den fall einer gruppe von 4 leuten im alter von 1617 jahren gelöst und haben ca 25 h gerätselt anfangs musste man erst einmal eine struktur die beweislage bringen ich empfehle wärmstens einen sehr großen tisch parat zu haben um alles gut sortieren zu können und erste informationen zu den verdächtigen sammeln die dokumente die man bekommt sehen aus wie echte brieferechnungen etc das erlebnis noch immersiver machtwas ich auf keinen fall erwartet hätte war wie viel mühe sich gegeben wurde möglichst zahlreich unterschiedliche ermittlungswege zur verfügung zu stellen ohne dass ich jemanden spoilern nur ein kleiner tipp rande wenn ihr denkt krass werden die spielemacher es nicht gemacht haben und das werden sie nicht eingebaut haben schaut lieber doch nochmal danach ich habe noch nie viel drumherum um ein spiel gesehennach den 25 h intensiver ermittlung haben wir es geschafft den wahren täter dingfest zu machen und waren stolz es geschafft zu habenden 1 fall der hidden games serie kann ich wirklich jedemjeder ans herz legen derdie spaß rätseln mit freunden hat und auch für leute die keine hardcorekrimifans sind ist das spiel seine zeit wert meine persönliche altersempfehlung ist ab 16 jahren auch für erwachsene kann es sehr interessant sein und meiner meinung nach war 4 die ideale gruppengröße um auch nicht den überblick über alle gedankengänge zu verlieren man kann den fall einem spieleabend lösen aber auch für teambuildingaktivitäten ist die rätselei super geeignet von vitusfall 1 der fall kleinborstelheim,360,161,0,7,0,749,4793,5.4,1.0,-0.07,0.39
